id,predicted_category,original_text,true_label
399,Is about food,"Fort Cochin Pittoreske oude havenstad en in de koloniale tij d het centrum van de specerijenhandel. Je vindt er nog een vleugje VOC-geschiedenis (pakhuis, fort, 'Hollands' Mattancherry paleis en kerkhof), een oude synagoge en kerk en veel antiekwinkels. Natuurlijk ga je er vis eten op de steiger van Hotel Seagull ofin House Fort. Uitstapjes per veerboot naar naburige eilanden en Emakulam.",Is not about food
397,Is about food,"Paasei komt uit legbatterij Voor het gemak gaat de Europese Unie uit van vijf houderijsystemen voor leghennen, oplopend in diervriendelijkheid. En uiteraard beperken de Nederlandse eierboeren zich vooral tot de laagste categorie, het batterij-ei. Ruim 77 procent van de bedrijven verstopt de legkippen in bedompte schuren, zonder daglicht. Met z'n zessen in een draadgazen kooitje ter grootte van deze krantenpagina zorgen die kippen dagelijks voor dat goedkope en dus succesvolle batterij-eitje. Ruim de helft van de eieren die we eten zijn batterijeieren. En om het nog eens extra feestelijk te maken is in negen van de tien gevallen het paasei zo'n batterij-ei. Het scharrelsysteem heeft een marktaandeel van 46 procent. Evenmin diervriendelijk, al willen allerlei dierenbeschermingsorganisaties ons anders doen geloven. Het enige verschil met de legbatterij is dat de dieren wel hun kont kunnen keren. Ze zitten niet in kooien. Bovendien hebben ze een reepje daglicht. Onder het officiële keurmerk scharreleieren zijn de meeste merkeieren in de winkelschappen te vinden. Het volaren ei bijvoorbeeld, een scharrelei waarbij de kippen louter plantaardig voer krijgen. Of het maïs-ei, het voer bestaat dan voor 70 procent uit maïs en viergranen-ei (de kippen eten behalve maïs, gerst, haver en tarwe). De volière-eieren, vallend onder het gelijknamige keurmerk, komen uit een driedimensionaal systeem. De kippen kunnen niet alleen scharrelen, maar ook fladderen. Als het de dieren te druk is op de grond, kunnen ze het een verdieping hoger proberen. Slechts een enkel leghennetje kent nog het geluk. Ze kan de zon zien opkomen, dagelijks een frisse neus halen en echt letterlijk de dagelijkse kost bij elkaar scharrelen. Het zijn kippen die de vrije uitloopeieren (in- en extensief) leggen. Dit zijn eieren zoals God ze heeft bedoeld, toch hebben ze in Nederland slechts een marktaandeel van een kleine 2 procent. Onder de twee keurmerken vrije uitloop eieren in- en extensief vallen het door Skal g",Is about food
169,Is about food,"Proefrit door de Peel Smikkelend en smullend de regio Peel en Maas ontdekken. Dan lijk je niet veel verder te komen dan asperges links en vlaaien rechts. Had je gedacht. Je vindt in noordelijk Limburg en oostelijk Noord-Brabant ook de aspergevlaai, de champignonburgeren rozengebak. Waar? Dat staat in het nieuwe gidsje Culinair Erfgoed Peel & Maas. DOOR XANDRA VAN BAARLE Of we de regio Peel en Maas kennen? Tuurlijk. Arcen bijvoorbeeld, daar heb je toch die mooie kasteeltuinen? En Thom, dat witte stadje. En in Weert hebben ze de vlaaien uitgevonden. Toch? Lottum, Melderslo, Blitterswijck en Roggel? Nee, nooit van gehoord. Wat hebben we daar nou te zoeken? Dat je daar terecht kunt voor attracties en traktaties als aspergemusea, Tante Jet en Heese Pietje, bramenwijn en het Peelkaasje St. Josephs Witte, dat weet inderdaad niet iedereen. Daarom heeft Peel en Maas zich, als eerste regio in Nederland, aangesloten bij Culinair Erfgoed. Dat is een netwerk van streken in Scandinavië, Engeland, Duitsland en Spanje die trots zijn op hun culinaire producten. En dat graag aan iedereen willen laten weten. Eind maart komt editie 2002 uit van Culinair Erfgoed Peel & Maas. Het boekje wijst de weg naar 35 adressen. Het is nog te vroeg voor een aardbeienwandeling in Aardbeienland of een verse aspergevlaai bij restaurant Tante Jet aan de Maas in Blitterswijck, maar we kunnen vast een voorproefje nemen. In een boerenschuur achter het streekmuseum De Locht in Horst-Melderslo huist het Nationale Asperge- en Champignonmuseum. Hier maak je kennis met het culinaire heden en verleden van Noord-Limburg. Volg hier de teelt en de oogst van asperges en champignons en pik een paar leuke recepten mee. Het streekmuseum, met zijn compleet ingerichte keuken, mooie kamer en opkamer, mag er ook zijn. In de kelder staat een verrukkelijke verzameling weckpotten. Gevuld. En in het bakhuisje wordt nog elke laatste zondag van de maand brood gebakken. Hé, dat is mórgen! Ook bijzonder: het museum van de familie ",Is about food
9,Is about food,"Stoofpotmelange Het massiefeikenhouten kruidenrek hangt allang niet meer in elke keuken. Het is uit. De gedroogde kruiden daarentegen niet. De spectaculaire groei in de kruidengroei mag dan voorbij zijn, dat geldt niet voor de gespecialiseerde kruidenen specerijenmengsels. • Die ontwikkeling zat er trouwens al aan te komen. In een enigszins gedateerde Drocnure van McCormick staat nog een zwierig opstelletje van eneWina Born. ""De kunst van het koken met kruiden is een spel dat wat fantasie vereist, wat durf en improvisatietalent."" Maar in hetzelfde foldertje staan tevens enkele mengsels waaruit blijkt dat we in het vervolg lef en improvisatietalent aan de fabrikant künnen overlaten. En daar zijn ze dan, kant en klaar bij elkaar gefantaseerd: de mengsels voor kip, gehakt, voor vlees en vis, voor bakken en braden. Maar ook de sla- en appeltaartkruiden, de Italiaanse kruiden, de Chinese en de Provencaalse. Watje dan binnen krijgt, is veelal moeilijk te achterhalen. In een potje gedroogde peterselie zit gedroogde peterselie. Makkelijk zat, daar is niets geheimzinnigs aan. Maar wat zit er in zakje runderstofpotkruidenmelange? Daarbij komt toch het nodige giswerk kijken. De kruidenmengers hoeven namelijk volgens de Warenwet hun geheimen niet prijs te geven. Ze moeten slechts 'zoveel mogelijk' vermelden. En dan komen we behalve uiteraard suikers (we kunnen blijkbaar niet meer zonder), zout en soms zelfs paneermeel tegen. En ook MNC, mononatri- umglutamaat, wil er nogal eens inzitten. Maar als die smaakversterker op het etiket staat: het goedje mooi laten staan. Het blijft riskant spul, M NG. Het kan leiden tot allerlei allergische reacties, hoofdpijn en ander ongerief. Hoogdravende kookboeken schrijven soms quatre épices voor. Mocht dit wat chique mengsel niet kant en klaar verkrijgbaar en klaar verkrijgbaar zijn, dan volgt hier het geheim: 25 delen witte peper, 2 kruidnagel, 6 gemberpoeder en 8 nootmuskaat. Droog malen en goed mengen. Een andere bekend mengsel is kerriepoe",Is about food
710,Is about food,"INTENS GELUKKIG IN LEIPZIG IN RESTAURANT LEIPZIG IN HET NIEUWE LUXOR THEATER word je met buitensporig zachte hand naar je plaats geleid. Leipzig. De naam knalt, de plek is volmaakt, de gerechten dragen titels. Het relaas van twee oude vips in een nieuw restaurant. UIT ETEN DOOR DORON NAGAN EN BAS VAN PUTTEN Liefde op het eerste gezicht; de rillette die de brood bol vergezelt, terwijl we op het voorgerecht wachten. Fijngemalen ganzenvlees in gestold ganzenvet, weet de verlegen jonge ober. Het lekkerste broodbeleg datwe kennen. Het smaaktzoals het oogt: zacht, smeuïg, tongstrelend. Gast één maakt volgens gast twee de domste fout die culispionnen kunnen maken: hij maakt zich vooraf bekend als de man van de krant. Dan is het niet vreemd dat je bij aankomst in restaurant Leipzig in het nieuwe Luxor Theater met buitensporigzachte hand naar je plaats wordt geleid, en vanaf de eerste seconde onder curatele lijkt te staan. Nu zijn we vips. Vip twee neemt het vip één ernstig kwalijk. Je anonimiteit verliezen, dat voelt altijd ongemakkelijk. Verder zijn we ook maar doodnormale eters, die gewoon een fijne avond willen. En we stralen het zo uit vanavond. We hebben niet de strengheid van de echte pro's, die bozig kijken als per ongeluk een druppel rode wijn het tafellaken vlekt. Nu is het net of wij examen doen: de gehele avond worden we toegefluisterd door de prettig bedienende jongeren die ons benaderen of we twee zeldzame en kostbare antieke glazen zijn. Je wordt bloednerveus van die gedienstigheid, waarvan de zuiverheid niet meer met zekerheid is vastte stellen. Nu is het handel, ons sociaal verkeer. Maar wat een knal van een naam, Leipzig. Die zit gewoon. En dan de plek. Het is geen kunst hier voor de duur van het bezoek intens gelukkig te zijn, zo op het topje van de piek van Zuid. De plek is volmaakt, met zoveel onbelemmerd uitzicht op het werkmanspanorama van de Rotterdamse haven en het theater op een kleine steenworp afstand van je tafel. En straks tot overmaat van pret ",Is about food
564,Is not about food,"Vrienden ondanks rivaliteit Aan het werk tijdens De Wedstrijd In café Het Jagershof keken Nederlandse en Duitse gasten broederlijk naar De Wedstrijd. Welkom in Siebengewald. {jj v i < DoorCarl Mureau ""Siebengewald - De naam is hartstikke Duits: Siebengewald. Toch ligt het 2100 zielen tellende dorpIjpupg net in N ederland. "" ""Aan de overkant van de straat jftjein Duitsland"", zegt kastelein Theo van den Bungelaar van café Het Jagershof. Normaliter is de zaak dicht op dinsdag. Maar gisteren ging hij open, om op een groot scherm naar Nederland-Duitsland te kijken. ""Het gaat mij niet om het geld, maar om de gezelligheid."" Het café is uitbundig versierd. Het hangt vol met oranje, rode, witte en blauwe vlaggetj es. Oranj e ballons sieren de toog. En langs het beeldscherm is plek gemaakt voor de nationale driekleuren: twee Nederlandse vlaggen en eenmaal het Duitse rood-geel-zwart. ""Onderscheid moet er zijn. We zitten hier tenslotte nog in Nederland."" Hij heeft zelf geen hand uitgestoken voor al die versieringen. De uitbater kijkt wel uit. In 1990 had hij zelf alles oranje geschilderd. Prompt verloor N ederland met 2-1 van de oosterburen. ""De volgende dag kwamen al die Duitsers hier lang: So, das ist schön Orangen! Sindsdien hang ik zelf geen versiering meer op. Bang dat het verkeerd uitpakt."" Die rivaliteit is leuk, vindt Van den Bungelaar, al hoeft het niet zo te worden opgeklopt. Steeds maar die oorlog. ""Daar heeft het allemaal niks mee te maken. Ik denk dat we er zo veel aandacht aan besteden, omdat wij een klein landje zijn dat heel graag wil winnen van zijn grote buur."" Maar zijn stamgasten beginnen te glunderen als ze terugdenken aan vroeger. Aan 1988, toen Holland kampioen werd, en de Duitse auto's werden bedekt met een groot oranje zeil als ze ons land binnenreden. Of in 2000, toen het dus misging tegen de Duitsers. Toen was het aan de grens ook wel hommeles. ""We hebben hier een eiergevecht gehouden, van beide kanten kwam de politie erbij"", lacht stamgast Jan in zij",Is not about food
253,Is about food,"Bitterballen, deel Eten TOEN IK jaren geleden buitenlandse artiesten begeleidde, verdeed ik aardig wat tijd met wachten: in tv-studios, kleedkamers en concertzalen. En wachten wordt meestal eten, maar sporadisch verfijnd. Een tosti in een cafeetje, een snelwegsnack of een hap uit de bedrijfskantine. Zo leerde de Buitenlandse Artiest de 'Nederlandse keuken' kennen. Een destijds zeer populaire Britse band had nog geen voet op Hollandse bodem gezet, of ze vroegen beleefd maar beslist: 'Can we have Chocomel and bitterballs, now, please?' Het moddervette, zoete chocoladedrankje, bekend sinds de jaren 50, beviel hen erg, vooral met bitterballen, afgeleid van oorspronkelijk Franse croquettes. Bitterballen werden typisch Nederlands, als onderdeel van de 'bittertafel': de stamtafel waar vaderlandse kruidenbitters en jenevers rondgaan. (Een oude naam voor jenever is 'Vaderlandertje'). Die 'bittere' drankjes vroegen om een hapje, een borrel- of bittergarnituur: pinda's, kaas, leverworst en 'bitterballs'. 30 Gram bloem; 30 gram boter; 2 deciliter (liefst zelf van kalfsvlees getrokken) bouillon;; 1 gelatineblaadj e; 1 theelepel Worcestershi- | re sauce; 1 theelepel citroensap 1 eetlepel peterselie; 200-250 gram gaar kalfs- of rundvlees; zout; witte peper; frituurvet of -olie. Week het gelatineblaadje in koud water. Smelt de boter (hij mag niet bruin worden) en voeg beetj e bij beetje de gezeefde bloem toe. Roer voortdurend en laat het mengsel drie minuten garen, opnieuw: zonder dat het bruin wordt. Voeg de verwarmde bouillon in kleine scheutjes toe, roer tot een gladde saus en laat deze drie minuten op zeer laag vuur pruttelen. Haal de pan van het vuur. Roer het uitgelekte gelatineblaadje door de saus. Snijd het vlees en de peterselie uiterst fijn en voeg eveneens toe, met citroensap, Worcestershire sauce, zout en peper. Stort de massa in een platte schaal en plaats hem geheel afgekoeld en afgedekt in de koelkast. Morgen gaan we verder! Alma Huisken",Is about food
708,Is not about food,"Guus VAN N IJ NATTEN Zo bijzonder is het niet om in het spoor van Guus Hiddinkin Spanje te belanden. Dat overkwam mij en veel van mijn collega's al vaker; bij Valencia, bij Real Madrid en bij BetisSevilla. Spanje is-laat ze het in Zuid-Korea niet horen - zijn tweede vaderland. Sinds gisteren zijn we er weer, dezekeerin La Coruna. Maar al speelt PSV vanavond tegen Deportivo de pannen van het dak, dan nog wordt het nooit zo gedenkwaardig als ruim vier jaar geleden in Madrid. Guus was trainer-coach van Real Madrid, had net de wereldbekervoor clubs gewonnen, maar stond toch een beetje onderdruk. Hij stelde de zoon van voorzitter Sanz te weinig op, naarde meningvan voorzitter Sanz. Guus meende dat hij in Hierro en Sanchis betere verdedigers voorhanden had, maar Sanz sr. dacht daar anders over. Dan is het dus tijd voor een grote reportage. Ik had er twee dagen voor uitgetrokken, dat moest genoeg zijn. Het verblijfwas aangenaam. Een dagje golfen, wat eten, bij hem thuis gezellig Vrij Nederland lezen en 's avonds dineren met de burgemeester van Madrid en de plaatselijke persclub, een nogal chique gezelschap. De andere dag zat ook helemaal vol; eerst naarde training, daar veel tijd steken in een overigens geslaagde poging om een vuil shirt van RobertoCarlos uit de wasmand te pikken, persconferentie bijwonen en vervolgens mee naar een uitzending van het Spaanse Canal+. Daarna eten, uitgebreid. Ondertussen wel kritisch blijven natuurlijk. Guus was veel aan het woord geweest, maar mijn recorder had nog niet gedraaid. Overeen uur moest ik naar het vliegveld. Ach, zei Guus, schrijf het interview maar gewoon. Fax het me en dan kijk ik wel of mijn teksten feitelijk kloppen. Zo gezegd, zo gedaan, gefaxt, geen aanmerkingen (uiteraard) en vervolgens in deze krant geplaatst. Op naar de volgende zware klus. Telefonisch meldde zich twee dagen later mijn goede vriend Edwin Winkels uitSitgesinCatalonië. Weet je al dat Hiddink dankzij jou zijn baan verliest, vroeg hij. Mijn verhaal bleek no",Is not about food
405,Is about food,"Wegrestaurant gaat met de tijd mee De eigena-en van de traditionee wegrestaurants zitten vol plannen. Veranderiigen nu en in de nabije toelomst moeten het stoffige ja;je verruilen voor een eigenijds model. Het is nodig, wait de concurrentie van McDcnald's en de tankstations met hun snacks en broodj«shoek neemt alleen mairtoe. Door Anne;e van Ameijde Automobilisten nemen niet vaak meer een pakje brood mee. Er wordt de laatste jaren steeds vaker onderweg gegeten. Men eet ook op andere tijder, meerdere keren per dag. De taditionele wegrestaurants doenin de eerste plaats nog steeds, warin ze altijd al goed zijn gewest, vindt A.C. Pouwer, directeur 'an wegrestaurant De Somp aan ie A50 bij Klarenbeek. ""Dat is net het verkopen van voorverpalte spullen, maar ambachtelijk ;ten bereiden. Al hebben we nar de huidige trend tegenwoordg ook vele soorten vers belegd st(kbrood, evenals een ruim assoriment gebak."" Pouwer s tevens voorzitter van de Federatè van Wegverzorgende Horecabecrijven (FWH), waarbij 47 wegresaurants zijn aangesloten. De FWH timmert aan de weg voor vernauwing, maar de oorspronkelijre gedachte blijft belangrijk, zgt hij. De bezoekers van wegreitaurants bestaan voor 50 procen uit zakenlui en beroepschaufeurs en voor 40 procent uit (drg)toeristen. Een nierwkomer op de markt is 'La Plaie', bekend geworden door de vestigingen in V & D-warenhuizenen daarna in winkelcentra. Vo>r de wegrestaurants (brugrestavrant A4, langs de A13 en de A9) É dezelfde formule gebruikt: eilandjes in het pand, waar voor het oog van de klant eten en dinken wordt Klaargemaakt. ""Ale ingrediënten zijn uitgestald en alles is vers. Er komt geen diepuries en geen magnetron aan tepas"", zegt woordvoerder W. Muler. Bovendim loopt momenteel in het restaunnt langs de A9 in Amsterdam Ziidoost een proef met een apart ilekje voor 'de snelle consumptie'. Hier kan ook eten worden beteld om mee te nemen. Het üee is niet ontstaan om zich af te zetten tegen de benzinepompen, naar wel om te laten zien dat di ",Is about food
430,Is not about food,"Uw goed recht Altijd weer dat mobieltje Tip van de week Op vakantie? Maak een lijstje met nuttige zaken als nummer van uw paspoort, rijbewijs en telefoonnummers waarop u bij eventueel verlies uw geldpassen kunt blokkeren. Volgende week in Uw goed recht Vij f manieren om uw tuin te besproeien Wat vindt u daar nou van? Wat vinden onze lezers wat kan of mag in het openbaar. Waar wordt de geschreven of ongeschreven wet overtreden? ■Een groot aantal lezers heeft de afgelopen weken gereageerd op de vragen die we in onze zomettubrlek Mag dat?, Kan dat?stellen. Vooral op de vragen wat men vindt van mobiel bellen in het openbaar en harde muziek, kwamen veel reacties. Mobiel bellen in een café of trein, moet dat kunnen? Of niet? ■Kan soms Mobiel bellen in trein of café (als je je daar verstaanbaar kan maken!) kan voor anderen heel storend zijn als het gesprek lang duurt en te luid wordt gevoerd. Maar dit is sterk afhankelijk van de situatie waarin gebeld wordt naar mijn mening. Als het druk is en andere mensen maken ook veel geluid om je heen, kan bellen best. Mw. Ing. Merith Muller ■Schreeuwen Waarom zou bellen in gezelschap een probleem moeten zijn? Het enige wat mensen moeten leren is om niet zo te schreeuwen. De Nederlander is over het algemeen een slecht opgevoed en let niet goed op de omgeving. Hans Smits ■Lomp Het gebruik van mobiele telefoons hangt af van de situatie. Maar ik kan me er dood aan ergeren als iemand een gesprek onderbreekt voor een rinkelend mobieltje. Waarom heeft dat altijd voorrang. Ik vind dat zo lomp en onbeleefd. Edith Schade ■Planeet Ik werk in een bibliotheek. Als je mensen zegt dat ze niet mogen bellen in de bieb vragen ze: een waarom dan? Ze kijken je dan aan met een blik van: op welke planeet leeft die.... HenkPieters, Groningen ■Zakelijk Mobiel bellen hoort (helaas) tot de (on)aangenaamheden van onze maatschappij. Wanneer iemand in het openbaar een mobiel gesprek voert hoort dat kort en neutraal-zakelijk te zijn. Tevens dient men niet luid te",Is not about food
414,Is not about food,"Gemak op de camping be luxepaardjes halen nog altijd hun neus op voor 'dat primitieve gedoe' dat kamperen heet. De liefhebbers weten vel beter. In de kampeer- en caravanwinkels ligt een veelheid an producten die het vrijwillige nomadenbestaan juist ijzonder gerieflijk kunnen maken. Een overzicht van de hoviteiten. door willem laros Ikluurvast met stormband Een voortent of luifel is een gemakkelijke prooi voor een windvlaag. Maar met de stormband van Bo-Camp staat elke stoffen uitbouw zo vast als een huis. De (et bestaat uit een 13 meter lange, verstelbare nylonband, twee grote ijtormharingen en een spanveer. Bij langdurig gebruik kan de tentitof op de hoeken slijten, maar ook daar is iets op gevonden: de voortentbeschermer, die met klittenband om de stormband wordt gevestigd. De adviesprijzen zijn € 9,95 voor de Bo-Camp-stormbandset en é 4,50 voor een set van twee voortentbeschermers. Krukje met extra's Crespo heeft het aloude viskrukje opnieuw uitgevonden: uitge(oerd in lichtgewicht aluminium, met een kunststofzitting. Te gebruiken als krukje, maar ook als voetenbankje. Of als bijzettafeltje, dankzij het bijpassende opfeg/dienblad van 41 x 41 cm. Watervast en hittebestendig. Slim, slim, slim. Voor fiets- en motor1 kampeerders, maar ook ideaal in gj de voortent. | Het krukje kost € 15,95, het 'tafelI blad'€ 19,50. EasyLevel: de caravan waterpas Met de EasyLevel Basic staat een caravan in een paar tellen veilig, waterpas en stabiel op de grond. De werkwijze is volgens de makers heel eenvoudig, U ontkoppelt de caravan en draait het neuswiel op of neer totdat u een elektronisch piepje hoort: dan weet u dat uw caravan in de lengterichting waterpas staat. Om uw caravan ook in de breedte te stabiliseren, gebruikt u de handbediening: één druk op de knop en EasyLevel Basic zet uw caravan ook over de as(sen) waterpas. De EasyLevel Basic knapt dit vaak zo lastige karweitje dus automatisch op. Het apparaat gebruikt elektromotoren en een hefconstructie. Een pincode voorkomt nam",Is not about food
467,Is not about food,"Grote stad, stille natuur Wie slecht kan kiezen tussen een enerverende stedentrip of een paar dagen rust in de natuur, kan meteen gerust hart naar Oslo. Want dan krijg je allebei. Tien attracties in de Noorse hoofdstad. DOOR CARL HOUTKAMP Afschrikwekkend lelijk is de fagade van het stadhuis van Oslo. Een donkerbruine blokkendoos met twee stompe torens, waar, zeggen de Noren vol zelfspot, barbaren als Mussolini en Stalin in hun tijd verguld mee zouden zijn geweest. Hoekig, met pokdalig baksteen, en van alle kanten zo deprimerend dat iedere toerist direct het gezicht afwendt, en alleen nog naar het Oslof] ord en de haven kijkt, er precies tegenover. Toch mag juist dit monstrueuze raadhuis niet ontbreken in een toptien van attracties die een bezoek aan Oslo de moeite waard maken. Uitzonderlijk lelijk blijft nu eenmaal uitzonderlijk. En ook al is het interieur van het stadhuis met zijn groteske socialistische muurschilderingen net zo gedateerd als de buitenkant, cultuurliefhebbers kunnen hier wel degelijk hun hart ophalen. Het leven van de vele geportretteerden was zo te zien niet bepaald vrolijk, maar wordt met ruime verbeeldingskracht en in socialistisch realisme weergegeven. Gelukkig I is niet alleen de kleur rood gebruikt. De schilders trokken hier kamerbreed alle registers open. Eenmaal opgescheept met de creatie van de architecten Ameberg en Poulsson - na 19 jaar bouwen in 1950 geopend - zagen B & W er de humor wel van in. Nu worden er rondleidingen gehouden en is er zelfs een souvenirwinkel. Oslo is zo'n stad waarvoor je als toerist moeite moet doen. Om te beginnen duur, niet alleen waar het alcohol betreft; j e moet er voor vliegen of een camper voor huren en de zon is er niet vanzelfsprekend. Maar Oslo is ook een stad waar een levensgenieter zich thuisvoelt. Een stad van extremen, met een centrum waar Amerikaanse politiesirenes de aandacht vestigen op keerzijden van de moderne tijd, en waar anderszijds de natuur en zijn louterende stilte binnen handbereik zijn.",Is not about food
572,Is not about food,"Internetmode zoekt geheim recept Door Reinoud den Haan Rotterdam - ""Weet je, je moet een gevoel overbrengen als je via internet kleding wilt verkopen. Mensen willen kleren kunnen aanraken en passen"", zegt Coen van der Bos, directeur van internetwinkel Yourshirt.com. ""Daarom verkopen wij uitsluitend overhemden die mensen in een echte winkel ook gewoon aanschaffen zonder te passen."" Is de aanpak van Yourshirt misschien het geheime recept om als virtuele modewinkel te overleven? Begin dit jaar stopte Levi's met de verkoop van spijkerbroeken via het internet. In mei ging Boo.com failliet en dit weekeinde zette het eveneens Zweedse Dressmart.com een punt achter zijn activiteiten in het buitenland. Het kan toeval zijn dat het weer een kledingverkoper betreft, want haast alle internetbedrijven liggen al maanden in de vuurlinie. Maar kleren kopen via het internet is natuurlijk wel iets anders dan een cd-tje bestellen. Een jasje moet wel lekker zitten, en wie garandeert dat de broek die op het plaatje staat, in het echt niet net een andere kleur heeft? Toch zijn Boo en Dressmart niet meer dan ongelukkige incidenten, houdt Ulla BrockenhuusSchack vol. Ze is een van de eigenaren het Deense Haburi.com, een virtuele kledingzaak die sinds juni ook in Nederland actief is. ""De verkopen in deze sector zijn het afgelopen jaar verdubbeld, dus er is voldoende vraag naar. En dat mensen de producten alleen op afstand kunnen bekijken, is niet hét probleem. Kijk maar naar het het succes van de postorderbedrijven."" Postorderbedrijf Wehkamp heeft sinds 5 jaar een website die voor 4 a 5 procent van de totale omzet zorgt. Marketing-directeur Milo Laseur. ""Wij verkopen al 48 jaar dingen op afstand en wat is er mooier als je huiskamer ook je paskamer is? Maar dan moeten mensen het wel kunnen terugsturen als het niet bevalt, en daar zit een structureel probleem voor dit soort onervaren internetbedrijven. Een mooie website is niet zo moeilijk, de afhandeling en de service wel."" Goede logistiek kost",Is not about food
225,Is about food,"iïekin tapas! Ze rukken steeds meer op, de tapas. Het Spaanse eenhapsgerechtje is een smakelijk voorgerecht, maar ook als complete , maaltijd wint het aan populariteit. DOOR MARJORIE TJON A FONC Brood met tomaat (Pan am tomaquet) Geroosterd brood, of Turks brood (warm het lekkerst) tomaat, knoflook. Halveer een tomaat en kneus een teentj e knoflook. Wrijf de halve tomaat over het brood, daarna de knoflook. Strooi er wat olijfolie op en een beetje zout. Helemaal lekker met een plakje Serranoham. g ■even om te eten'; vivir para co- ] % I mer. Dat is het motto van veel Spanjaarden in plaats van het 1 gangbare 'eten om te leven'. Met de tapas in gedachten, snap je waar- j om. Want met deze borrelhapjes hebben ] Spanjaarden het eten tot een ware kunst verheven. ""In Spanje spreek je met vrien- j den af om in de loop van de middag tapas te < eten. Je stüt dan vast de lekkere trek. Want met tapas kun j e de lange tijd overbruggen tussen warme lunch - rond een uur of twee - en het avondeten. Dat is vaak pas om een uur of tien 's avonds"", zegt José Cardona, eigenaar van H tapasbar Barcelona in Rotterdam. ""Eigenlijk is elk klein hapje een tapa. Het Nederlandse bittergamituurtje zou ook voor tapas door kunnen gaan"", zegt de Spanjaard die inmiddels 24 jaar in Nederland woont. ""In Spanje zijn tapas een voorgerecht, maar in Nederland vormen meerdere tapas samen vaak eenhoofdmaaltijd."" De hap j es zij n er in vele varianten; warm of koud, in saus, als smakelijk belegd toastje. Wat te denken van garnalen met knoflook, gevulde champignons, gemarineerde paprika's, gehaktballetjes in tomatensaus. Maar ook een aardappelomelet, een plakje gedroogde ham of een chorizo-worstje in de vitrinekasten van de bar, doen watertanden. De oorsprong van de tapas voert naar Andalusië. Althans, volgens een van de vele verhalen. ""De tapa zou onstaan zijn in het zuiden van Spanje. In Andalusië is sherry de traditionele drank"", vertelt Cardona. ""Om vliegen en andere insekten te weren die op de zoete drank",Is about food
493,Is not about food,"Stuyvesant als een fort beveiligd tegen piraterij Door Jaap Hazejager Rott e r d A m - ""We hebben er een fort van gemaakt; er komt geen piraat op dat schip."" Hans Huisman, hoofd nieuwbouw van P&O Nedlloyd, staat op de brug van de Stuyvesant, de jongste loot aan de stam van de Nederlands-Britsecontainerrederij. Als voormalig gezagvoerder weet Huisman waarover hij het heeft. Piraterij komt regelmatig voor in havens van verre landen. Werden in de jaren 80 steden als Lagos het liefst gemeden als de pest, de laatste tien jaar spant Zuid-Oost Azië met steden als Singapore of Jakarta de kroon. Maar P&O Nedlloyd heeft het de maritieme onderwereld bijzonder lastig gemaakt. De zeereus met kleine bootjes benaderen en via de achtersteven naar boven klimmen is niet meer mogelijk. De deuren zijn aan de buitenkant voorzien van vijf, en aan de binnenkant zes knevels, een soort uit de kluiten gewassen deurknop. Ook het aantal toegangen is, althans van de buitenkant verminderd. ""Het blijft een eeuwige strijd, maar met een paar handige ingrepen kun je een schip op dat gebied steeds weer iets beter beveiligen."" Huisman heeft nog juist een uurtje over om de zeereus (88.700 ton; 6800 containers) in al zijn glorie te tonen voor dat die wordt gedoopt door Ingrid Berndsen, de echtgenote van Nedlloyd-topman Berndsen. De P&O Nedlloyd Stuyvesant, gebouwd bij Hyundai in ZuidKorea, is met zijn 300 meter lengte, 43 meter breedte en 14 meter diepgang het grootste schip dat onder Nederlandse vlag vaart. Ondanks die grootte telt het slechts 17 bemanningsleden, waarvan zeven Nederlandse officieren. Op de brug heeft het zo karakteristieke stuurwiel plaatsgemaakt voor een joystick. ""Het hele schip wordt van hieruit bediend en dat kan door één officier"", vertelt Huisman. In de keuken stopt 'kokkie' Soregianta zijn ziel en zaligheid in een wok vol met Indische heerlijkheden. De maritieme wereld zit vol tradities, zoals het strik gescheiden eten van officieren en overige bemanning. Zo niet op de Stuyvesan",Is not about food
